sim	toetseenheid	functie	toetshoogte	volume	oppervlakte	percentage
4	1414	hoogwaardig	0.65	0	0	0
4	1414	stedelijk	0.97	0	0	0
4	1995	grasland	1.07	0	0	0
4	1995	akkerbouw	1.01	0	0	0
4	1995	hoogwaardig	0.98	0	0	0
4	1995	stedelijk	1.14	0	0	0
4	1296	grasland	0	0	0	0
4	1296	akkerbouw	0	0	0	0
4	1296	hoogwaardig	0	0	0	0
4	1296	stedelijk	0	0	0	0
4	1125	grasland	0.93	0	0	0
4	1125	akkerbouw	0.68	0	0	0
4	1125	hoogwaardig	0.65	0	0	0
4	1125	stedelijk	0.8	0	0	0
4	1413	grasland	1.3	0	0	0
4	1413	akkerbouw	0	0	0	0
4	1413	hoogwaardig	0.41	0	0	0
4	1413	stedelijk	0	0	0	0
4	1411	grasland	1.19	0	0	0
4	1411	akkerbouw	1.14	0	0	0
4	1411	hoogwaardig	1.03	0	0	0
4	1411	stedelijk	1.07	0	0	0
4	1126	grasland	0.99	0	0	0
4	1126	akkerbouw	0.99	0	0	0
4	1126	hoogwaardig	0.64	88.68	525	2.58
4	1126	stedelijk	1.18	0	0	0
4	1110	grasland	1.04	0	0	0
4	1110	akkerbouw	0	0	0	0
4	1110	hoogwaardig	0.83	0	0	0
4	1110	stedelijk	0	0	0	0
4	1257	grasland	1.18	0	0	0
4	1257	akkerbouw	0.94	0	0	0
4	1257	hoogwaardig	0.7	0	0	0
4	1257	stedelijk	0.77	0	0	0
4	1119	grasland	0	0	0	0
4	1119	akkerbouw	0	0	0	0
4	1119	hoogwaardig	0	0	0	0
4	1119	stedelijk	0	0	0	0
4	1127	grasland	0.95	0	0	0
4	1127	akkerbouw	1.01	0	0	0
4	1127	hoogwaardig	0.45	38.11	200	6.84
4	1127	stedelijk	1.12	0	0	0
4	1255	grasland	1.08	0	0	0
4	1255	akkerbouw	1.1	0	0	0
4	1255	hoogwaardig	1	0	0	0
4	1255	stedelijk	1.17	0	0	0
4	1113	grasland	0	0	0	0
4	1113	akkerbouw	0	0	0	0
4	1113	hoogwaardig	2.52	0	0	0
4	1113	stedelijk	0	0	0	0
4	1114	grasland	1.31	0	0	0
4	1114	akkerbouw	0	0	0	0
4	1114	hoogwaardig	0.88	0	0	0
4	1114	stedelijk	1.12	0	0	0
4	1122	grasland	0	0	0	0
4	1122	akkerbouw	0	0	0	0
4	1122	hoogwaardig	0	0	0	0
4	1122	stedelijk	0	0	0	0
4	1134	grasland	1.07	0	0	0
4	1134	akkerbouw	0	0	0	0
4	1134	hoogwaardig	1.39	0	0	0
4	1134	stedelijk	0	0	0	0
4	1121	grasland	0	0	0	0
4	1121	akkerbouw	0	0	0	0
4	1121	hoogwaardig	0	0	0	0
4	1121	stedelijk	0	0	0	0
4	1131	grasland	1.06	0	0	0
4	1131	akkerbouw	0	0	0	0
4	1131	hoogwaardig	0.69	0	0	0
4	1131	stedelijk	0.94	0	0	0
4	1129	grasland	1.14	0	0	0
4	1129	akkerbouw	0	0	0	0
4	1129	hoogwaardig	1.11	0	0	0
4	1129	stedelijk	0	0	0	0
4	1116	grasland	0	0	0	0
4	1116	akkerbouw	0	0	0	0
4	1116	hoogwaardig	0	0	0	0
4	1116	stedelijk	0	0	0	0
4	1117	grasland	1.1	0	0	0
4	1117	akkerbouw	1.12	0	0	0
4	1117	hoogwaardig	0.01	67.2	200	1.5
4	1117	stedelijk	1.25	0	0	0
4	1128	grasland	1.02	0	0	0
4	1128	akkerbouw	1.03	0	0	0
4	1128	hoogwaardig	0.6	83.98	1275	3.44
4	1128	stedelijk	1.13	0	0	0
4	1252	grasland	1.05	0	0	0
4	1252	akkerbouw	1.59	0	0	0
4	1252	hoogwaardig	1.05	0	0	0
4	1252	stedelijk	1.22	0	0	0
4	1135	grasland	0.97	0	0	0
4	1135	akkerbouw	0.98	0	0	0
4	1135	hoogwaardig	0.52	6.96	25	2.94
4	1135	stedelijk	1.08	0	0	0
4	1132	grasland	1.12	0	0	0
4	1132	akkerbouw	1.17	0	0	0
4	1132	hoogwaardig	0.8	0	0	0
4	1132	stedelijk	0	0	0	0
4	1120	grasland	0.81	0	0	0
4	1120	akkerbouw	0	0	0	0
4	1120	hoogwaardig	0	0	0	0
4	1120	stedelijk	0	0	0	0
4	1136	grasland	1.04	0	0	0
4	1136	akkerbouw	1.11	0	0	0
4	1136	hoogwaardig	0.89	0	0	0
4	1136	stedelijk	1.05	0	0	0
4	1993	grasland	1.06	0	0	0
4	1993	akkerbouw	0.95	0	0	0
4	1993	hoogwaardig	0.77	0	0	0
4	1993	stedelijk	0.97	0	0	0
4	1152	grasland	1.09	0	0	0
4	1152	akkerbouw	1.37	0	0	0
4	1152	hoogwaardig	0.99	0	0	0
4	1152	stedelijk	1.24	0	0	0
4	1137	grasland	1.02	0	0	0
4	1137	akkerbouw	0	0	0	0
4	1137	hoogwaardig	0.52	113.2	250	1.36
4	1137	stedelijk	1.79	0	0	0
4	1145	grasland	1.03	0	0	0
4	1145	akkerbouw	0	0	0	0
4	1145	hoogwaardig	0.08	161.88	875	15.09
4	1145	stedelijk	0	0	0	0
4	1256	grasland	0.95	0	0	0
4	1256	akkerbouw	1.69	0	0	0
4	1256	hoogwaardig	0.91	0	0	0
4	1256	stedelijk	0.69	0	0	0
4	1416	grasland	-0.31	103.95	575	13.61
4	1416	akkerbouw	-0.2	5.07	25	20
4	1416	hoogwaardig	-0.32	604.25	3950	11.77
4	1416	stedelijk	-0.06	2.45	25	12.5
4	1991	grasland	0.86	0	0	0
4	1991	akkerbouw	0	0	0	0
4	1991	hoogwaardig	0	0	0	0
4	1991	stedelijk	0	0	0	0
4	1130	grasland	0.72	0	0	0
4	1130	akkerbouw	0.68	0	0	0
4	1130	hoogwaardig	0.41	196.28	825	1.74
4	1130	stedelijk	0.84	0	0	0
4	1146	grasland	1.03	0	0	0
4	1146	akkerbouw	1.01	0	0	0
4	1146	hoogwaardig	0.91	0	0	0
4	1146	stedelijk	1.3	0	0	0
4	1253	grasland	1.04	0	0	0
4	1253	akkerbouw	1.17	0	0	0
4	1253	hoogwaardig	0.95	0	0	0
4	1253	stedelijk	0	0	0	0
4	1254	grasland	0.98	0	0	0
4	1254	akkerbouw	0.86	0	0	0
4	1254	hoogwaardig	0.92	0	0	0
4	1254	stedelijk	0.87	0	0	0
4	1289	grasland	1.04	0	0	0
4	1289	akkerbouw	1.37	0	0	0
4	1289	hoogwaardig	0.18	0	0	0
4	1289	stedelijk	0	0	0	0
4	1153	grasland	1.04	0	0	0
4	1153	akkerbouw	1.13	0	0	0
4	1153	hoogwaardig	0.7	0	0	0
4	1153	stedelijk	1.7	0	0	0
4	1139	grasland	0	0	0	0
4	1139	akkerbouw	0	0	0	0
4	1139	hoogwaardig	0	0	0	0
4	1139	stedelijk	0	0	0	0
4	1141	grasland	0	0	0	0
4	1141	akkerbouw	0	0	0	0
4	1141	hoogwaardig	0	0	0	0
4	1141	stedelijk	0	0	0	0
4	1994	grasland	1.45	0	0	0
4	1994	akkerbouw	0	0	0	0
4	1994	hoogwaardig	0.83	0	0	0
4	1994	stedelijk	1.52	0	0	0
4	1154	grasland	0	0	0	0
4	1154	akkerbouw	0	0	0	0
4	1154	hoogwaardig	0.76	0	0	0
4	1154	stedelijk	0	0	0	0
5	1156	grasland	1.02	0	0	0
5	1156	akkerbouw	0.3	12.54	25	10
5	1156	hoogwaardig	0.4	5766.57	26875	25.56
5	1156	stedelijk	1.1	0	0	0
5	1155	grasland	1.13	0	0	0
5	1155	akkerbouw	1.15	0	0	0
5	1155	hoogwaardig	1.14	0	0	0
5	1155	stedelijk	1.3	0	0	0
5	1959	grasland	1.14	0	0	0
5	1959	akkerbouw	1.32	0	0	0
5	1959	hoogwaardig	1.24	0	0	0
5	1959	stedelijk	1.15	0	0	0
5	1962	grasland	1.2	0	0	0
5	1962	akkerbouw	0	0	0	0
5	1962	hoogwaardig	3.49	0	0	0
5	1962	stedelijk	0	0	0	0
5	1955	grasland	1.43	0	0	0
5	1955	akkerbouw	1.65	0	0	0
5	1955	hoogwaardig	1.51	0	0	0
5	1955	stedelijk	1.54	0	0	0
5	1996	grasland	1.15	0	0	0
5	1996	akkerbouw	1.55	0	0	0
5	1996	hoogwaardig	1.68	0	0	0
5	1996	stedelijk	2.21	0	0	0
5	1960	grasland	1.09	0	0	0
5	1960	akkerbouw	1.72	0	0	0
5	1960	hoogwaardig	0.99	0	0	0
5	1960	stedelijk	3.22	0	0	0
5	1958	grasland	1.1	0	0	0
5	1958	akkerbouw	1.24	0	0	0
5	1958	hoogwaardig	0.18	87.74	275	8.21
5	1958	stedelijk	0.31	9.63	25	50
5	1957	grasland	1.04	0	0	0
5	1957	akkerbouw	1.21	0	0	0
5	1957	hoogwaardig	1.05	0	0	0
5	1957	stedelijk	1.13	0	0	0
5	1956	grasland	1.19	0	0	0
5	1956	akkerbouw	1.24	0	0	0
5	1956	hoogwaardig	1.07	0	0	0
5	1956	stedelijk	0	0	0	0
5	1952	grasland	1.05	0	0	0
5	1952	akkerbouw	1.3	0	0	0
5	1952	hoogwaardig	0.93	0	0	0
5	1952	stedelijk	1.29	0	0	0
5	1953	grasland	1.29	0	0	0
5	1953	akkerbouw	1.45	0	0	0
5	1953	hoogwaardig	1.38	0	0	0
5	1953	stedelijk	1.58	0	0	0
5	1954	grasland	1.35	0	0	0
5	1954	akkerbouw	0	0	0	0
5	1954	hoogwaardig	1.59	0	0	0
5	1954	stedelijk	0	0	0	0
5	1964	grasland	0.59	0	0	0
5	1964	akkerbouw	0	0	0	0
5	1964	hoogwaardig	0.04	52.53	150	3.59
5	1964	stedelijk	1.44	0	0	0
5	1966	grasland	0	0	0	0
5	1966	akkerbouw	0	0	0	0
5	1966	hoogwaardig	0.51	33.23	50	1.04
5	1966	stedelijk	0	0	0	0
5	1963	grasland	0.91	0	0	0
5	1963	akkerbouw	0	0	0	0
5	1963	hoogwaardig	1.79	0	0	0
5	1963	stedelijk	0	0	0	0
5	1124	grasland	1.62	0	0	0
5	1124	akkerbouw	0	0	0	0
5	1124	hoogwaardig	2.24	0	0	0
5	1124	stedelijk	0	0	0	0
5	1965	grasland	1.11	0	0	0
5	1965	akkerbouw	0	0	0	0
5	1965	hoogwaardig	-0.19	44.64	75	5.56
5	1965	stedelijk	2.33	0	0	0
5	1112	grasland	1.11	0	0	0
5	1112	akkerbouw	1.15	0	0	0
5	1112	hoogwaardig	0.91	0	0	0
5	1112	stedelijk	1.13	0	0	0
5	1947	grasland	1.35	0	0	0
5	1947	akkerbouw	1.72	0	0	0
5	1947	hoogwaardig	1.32	0	0	0
5	1947	stedelijk	0	0	0	0
5	1961	grasland	1.11	0	0	0
5	1961	akkerbouw	0	0	0	0
5	1961	hoogwaardig	0	0	0	0
5	1961	stedelijk	0	0	0	0
5	1123	grasland	1.62	0	0	0
5	1123	akkerbouw	0	0	0	0
5	1123	hoogwaardig	1.72	0	0	0
5	1123	stedelijk	2.32	0	0	0
5	1949	grasland	1.16	0	0	0
5	1949	akkerbouw	1.34	0	0	0
5	1949	hoogwaardig	0.97	0	0	0
5	1949	stedelijk	1.51	0	0	0
5	1109	grasland	1.11	0	0	0
5	1109	akkerbouw	1.5	0	0	0
5	1109	hoogwaardig	1.13	0	0	0
5	1109	stedelijk	1.35	0	0	0
5	1948	grasland	1.21	0	0	0
5	1948	akkerbouw	1.6	0	0	0
5	1948	hoogwaardig	1.07	0	0	0
5	1948	stedelijk	1.36	0	0	0
5	1107	grasland	1.42	0	0	0
5	1107	akkerbouw	1.71	0	0	0
5	1107	hoogwaardig	1.72	0	0	0
5	1107	stedelijk	1.95	0	0	0
5	1950	grasland	1.03	0	0	0
5	1950	akkerbouw	0.3	3.85	50	14.29
5	1950	hoogwaardig	0.48	165.11	600	1.5
5	1950	stedelijk	1.11	0	0	0
5	671	grasland	0.98	0	0	0
5	671	akkerbouw	1.31	0	0	0
5	671	hoogwaardig	1.01	0	0	0
5	671	stedelijk	3.64	0	0	0
5	1099	grasland	0	0	0	0
5	1099	akkerbouw	0	0	0	0
5	1099	hoogwaardig	0.49	0	0	0
5	1099	stedelijk	0	0	0	0
5	1835	grasland	1.14	0	0	0
5	1835	akkerbouw	0	0	0	0
5	1835	hoogwaardig	1.04	0	0	0
5	1835	stedelijk	0	0	0	0
5	1951	grasland	1.04	0	0	0
5	1951	akkerbouw	1.31	0	0	0
5	1951	hoogwaardig	1.07	0	0	0
5	1951	stedelijk	0	0	0	0
5	1836	grasland	1.08	0	0	0
5	1836	akkerbouw	1.18	0	0	0
5	1836	hoogwaardig	1.24	0	0	0
5	1836	stedelijk	1.03	0	0	0
5	1992	grasland	0	0	0	0
5	1992	akkerbouw	0	0	0	0
5	1992	hoogwaardig	1.35	0	0	0
5	1992	stedelijk	0	0	0	0
5	1106	grasland	1.41	0	0	0
5	1106	akkerbouw	0	0	0	0
5	1106	hoogwaardig	2.19	0	0	0
5	1106	stedelijk	0	0	0	0
5	1976	grasland	0	0	0	0
5	1976	akkerbouw	0	0	0	0
5	1976	hoogwaardig	2.24	0	0	0
5	1976	stedelijk	0	0	0	0
5	1838	grasland	1.07	0	0	0
5	1838	akkerbouw	1.71	0	0	0
5	1838	hoogwaardig	1.29	0	0	0
5	1838	stedelijk	0	0	0	0
5	1105	grasland	1.1	0	0	0
5	1105	akkerbouw	1.5	0	0	0
5	1105	hoogwaardig	1.28	0	0	0
5	1105	stedelijk	1.42	0	0	0
5	1974	grasland	0	0	0	0
5	1974	akkerbouw	0	0	0	0
5	1974	hoogwaardig	0	0	0	0
5	1974	stedelijk	0	0	0	0
5	1939	grasland	1.04	0	0	0
5	1939	akkerbouw	0	0	0	0
5	1939	hoogwaardig	1.37	0	0	0
5	1939	stedelijk	0	0	0	0
5	1104	grasland	1.2	0	0	0
5	1104	akkerbouw	0	0	0	0
5	1104	hoogwaardig	2.07	0	0	0
5	1104	stedelijk	0	0	0	0
5	1102	grasland	1.44	0	0	0
5	1102	akkerbouw	3.72	0	0	0
5	1102	hoogwaardig	1.58	0	0	0
5	1102	stedelijk	0	0	0	0
5	1108	grasland	1.15	0	0	0
5	1108	akkerbouw	0	0	0	0
5	1108	hoogwaardig	0	0	0	0
5	1108	stedelijk	0	0	0	0
5	1938	grasland	1.01	0	0	0
5	1938	akkerbouw	1.15	0	0	0
5	1938	hoogwaardig	0.67	0	0	0
5	1938	stedelijk	1.3	0	0	0
5	1101	grasland	1.38	0	0	0
5	1101	akkerbouw	1.67	0	0	0
5	1101	hoogwaardig	1.74	0	0	0
5	1101	stedelijk	1.53	0	0	0
5	1111	grasland	1.06	0	0	0
5	1111	akkerbouw	1.23	0	0	0
5	1111	hoogwaardig	1.1	0	0	0
5	1111	stedelijk	1.22	0	0	0
5	1100	grasland	1.43	0	0	0
5	1100	akkerbouw	1.57	0	0	0
5	1100	hoogwaardig	1.56	0	0	0
5	1100	stedelijk	1.85	0	0	0
5	1946	grasland	1.17	0	0	0
5	1946	akkerbouw	0	0	0	0
5	1946	hoogwaardig	0.35	8.22	25	3.33
5	1946	stedelijk	0	0	0	0
5	1103	grasland	1.21	0	0	0
5	1103	akkerbouw	2.44	0	0	0
5	1103	hoogwaardig	2.06	0	0	0
5	1103	stedelijk	1.58	0	0	0
5	1937	grasland	0.94	0	0	0
5	1937	akkerbouw	0.25	6.31	25	8.33
5	1937	hoogwaardig	0.21	1014.42	1975	1.64
5	1937	stedelijk	0.8	0	0	0
5	1945	grasland	0.93	0	0	0
5	1945	akkerbouw	1.61	0	0	0
5	1945	hoogwaardig	0.73	0	0	0
5	1945	stedelijk	1.17	0	0	0
5	1414	grasland	1.18	0	0	0
5	1414	akkerbouw	0.78	0	0	0
5	1414	hoogwaardig	0.68	0	0	0
5	1414	stedelijk	0.7	0	0	0
5	1995	grasland	1.11	0	0	0
5	1995	akkerbouw	0.97	0	0	0
5	1995	hoogwaardig	1.02	0	0	0
5	1995	stedelijk	1.24	0	0	0
5	1296	grasland	0	0	0	0
5	1296	akkerbouw	0	0	0	0
5	1296	hoogwaardig	0	0	0	0
5	1296	stedelijk	0	0	0	0
5	1125	grasland	0.96	0	0	0
5	1125	akkerbouw	0.76	0	0	0
5	1125	hoogwaardig	0.67	0	0	0
5	1125	stedelijk	1.14	0	0	0
5	1413	grasland	1.34	0	0	0
5	1413	akkerbouw	1.31	0	0	0
5	1413	hoogwaardig	0.42	0	0	0
5	1413	stedelijk	0	0	0	0
5	1411	grasland	1.23	0	0	0
5	1411	akkerbouw	1.16	0	0	0
5	1411	hoogwaardig	1.06	0	0	0
5	1411	stedelijk	1.26	0	0	0
5	1126	grasland	1.02	0	0	0
5	1126	akkerbouw	0.98	0	0	0
5	1126	hoogwaardig	0.71	72.45	425	2.09
5	1126	stedelijk	1.44	0	0	0
5	1110	grasland	1.07	0	0	0
5	1110	akkerbouw	1.13	0	0	0
5	1110	hoogwaardig	0.86	0	0	0
5	1110	stedelijk	0	0	0	0
5	1257	grasland	1.21	0	0	0
5	1257	akkerbouw	0.83	0	0	0
5	1257	hoogwaardig	0.73	0	0	0
5	1257	stedelijk	0.84	0	0	0
5	1119	grasland	0	0	0	0
5	1119	akkerbouw	0	0	0	0
5	1119	hoogwaardig	0	0	0	0
5	1119	stedelijk	0	0	0	0
5	1127	grasland	0.98	0	0	0
5	1127	akkerbouw	1.09	0	0	0
5	1127	hoogwaardig	0.48	32.57	200	6.35
5	1127	stedelijk	1.05	0	0	0
5	1255	grasland	1.12	0	0	0
5	1255	akkerbouw	0	0	0	0
5	1255	hoogwaardig	1.06	0	0	0
5	1255	stedelijk	1.69	0	0	0
5	1113	grasland	0	0	0	0
5	1113	akkerbouw	0	0	0	0
5	1113	hoogwaardig	2.53	0	0	0
5	1113	stedelijk	0	0	0	0
5	1114	grasland	1.34	0	0	0
5	1114	akkerbouw	0	0	0	0
5	1114	hoogwaardig	0.91	0	0	0
5	1114	stedelijk	0	0	0	0
5	1122	grasland	0	0	0	0
5	1122	akkerbouw	0	0	0	0
5	1122	hoogwaardig	0	0	0	0
5	1122	stedelijk	0	0	0	0
5	1134	grasland	1.1	0	0	0
5	1134	akkerbouw	0	0	0	0
5	1134	hoogwaardig	0	0	0	0
5	1134	stedelijk	0	0	0	0
5	1121	grasland	0	0	0	0
5	1121	akkerbouw	0	0	0	0
5	1121	hoogwaardig	0	0	0	0
5	1121	stedelijk	0	0	0	0
5	1131	grasland	1.09	0	0	0
5	1131	akkerbouw	0	0	0	0
5	1131	hoogwaardig	0.74	0	0	0
5	1131	stedelijk	0.97	0	0	0
5	1129	grasland	1.18	0	0	0
5	1129	akkerbouw	0	0	0	0
5	1129	hoogwaardig	1.13	0	0	0
5	1129	stedelijk	1.32	0	0	0
5	1116	grasland	0	0	0	0
5	1116	akkerbouw	0	0	0	0
5	1116	hoogwaardig	0	0	0	0
5	1116	stedelijk	0	0	0	0
5	1117	grasland	1.14	0	0	0
5	1117	akkerbouw	1.31	0	0	0
5	1117	hoogwaardig	0.04	62.52	200	1.48
5	1117	stedelijk	0.36	0.71	25	33.33
5	1128	grasland	1.06	0	0	0
5	1128	akkerbouw	1.04	0	0	0
5	1128	hoogwaardig	0.64	54.65	925	2.48
5	1128	stedelijk	1.08	0	0	0
5	1252	grasland	1.09	0	0	0
5	1252	akkerbouw	0	0	0	0
5	1252	hoogwaardig	1.08	0	0	0
5	1252	stedelijk	1.43	0	0	0
5	1135	grasland	1	0	0	0
5	1135	akkerbouw	1.74	0	0	0
5	1135	hoogwaardig	0.5	6.31	25	2.94
5	1135	stedelijk	1.75	0	0	0
5	1132	grasland	1.15	0	0	0
5	1132	akkerbouw	1.29	0	0	0
5	1132	hoogwaardig	0.84	0	0	0
5	1132	stedelijk	0	0	0	0
5	1120	grasland	0.85	0	0	0
5	1120	akkerbouw	0	0	0	0
5	1120	hoogwaardig	0	0	0	0
5	1120	stedelijk	0	0	0	0
5	1136	grasland	1.08	0	0	0
5	1136	akkerbouw	1.18	0	0	0
5	1136	hoogwaardig	0.92	0	0	0
5	1136	stedelijk	1.28	0	0	0
5	1993	grasland	1.1	0	0	0
5	1993	akkerbouw	0.97	0	0	0
5	1993	hoogwaardig	0.83	0	0	0
5	1993	stedelijk	0.89	0	0	0
5	1152	grasland	1.13	0	0	0
5	1152	akkerbouw	1.42	0	0	0
5	1152	hoogwaardig	1.03	0	0	0
5	1152	stedelijk	0	0	0	0
5	1137	grasland	1.06	0	0	0
5	1137	akkerbouw	1.43	0	0	0
5	1137	hoogwaardig	0.56	105.03	250	1.36
5	1137	stedelijk	1.11	0	0	0
5	1145	grasland	1.06	0	0	0
5	1145	akkerbouw	0	0	0	0
5	1145	hoogwaardig	0.12	137.95	725	12.5
5	1145	stedelijk	0	0	0	0
5	1256	grasland	0.98	0	0	0
5	1256	akkerbouw	1.84	0	0	0
5	1256	hoogwaardig	0.94	0	0	0
5	1256	stedelijk	0.8	0	0	0
5	1416	grasland	-0.26	115.31	575	13.86
5	1416	akkerbouw	0.72	0	0	0
5	1416	hoogwaardig	-0.28	508.3	3650	10.86
5	1416	stedelijk	-0.39	15.31	50	28.57
5	1991	grasland	0.93	0	0	0
5	1991	akkerbouw	0	0	0	0
5	1991	hoogwaardig	0	0	0	0
5	1991	stedelijk	0	0	0	0
5	1130	grasland	0.77	0	0	0
5	1130	akkerbouw	0.8	0	0	0
5	1130	hoogwaardig	0.43	175.83	700	1.47
5	1130	stedelijk	0.83	0	0	0
5	1146	grasland	1.06	0	0	0
5	1146	akkerbouw	0	0	0	0
5	1146	hoogwaardig	0.94	0	0	0
5	1146	stedelijk	0.87	0.46	25	33.33
5	1253	grasland	1.08	0	0	0
5	1253	akkerbouw	1.08	0	0	0
5	1253	hoogwaardig	0.99	0	0	0
5	1253	stedelijk	1.28	0	0	0
5	1254	grasland	1.02	0	0	0
5	1254	akkerbouw	0.99	0	0	0
5	1254	hoogwaardig	0.95	0	0	0
5	1254	stedelijk	1.02	0	0	0
5	1289	grasland	1.08	0	0	0
5	1289	akkerbouw	1.31	0	0	0
5	1289	hoogwaardig	0.21	0	0	0
5	1289	stedelijk	1.41	0	0	0
5	1153	grasland	1.09	0	0	0
5	1153	akkerbouw	1.18	0	0	0
5	1153	hoogwaardig	0.74	0	0	0
5	1153	stedelijk	1.57	0	0	0
5	1139	grasland	0	0	0	0
5	1139	akkerbouw	0	0	0	0
5	1139	hoogwaardig	0	0	0	0
5	1139	stedelijk	0	0	0	0
5	1141	grasland	0	0	0	0
5	1141	akkerbouw	0	0	0	0
5	1141	hoogwaardig	0	0	0	0
5	1141	stedelijk	0	0	0	0
5	1994	grasland	1.49	0	0	0
5	1994	akkerbouw	0	0	0	0
5	1994	hoogwaardig	0.87	0	0	0
5	1994	stedelijk	1.14	0	0	0
5	1154	grasland	0	0	0	0
5	1154	akkerbouw	0	0	0	0
5	1154	hoogwaardig	0.76	0	0	0
5	1154	stedelijk	0	0	0	0
6	1156	grasland	1.02	0	0	0
6	1156	akkerbouw	1.2	0	0	0
6	1156	hoogwaardig	0.39	6611.21	28800	27.36
6	1156	stedelijk	-0.04	24.07	25	20
6	1155	grasland	1.11	0	0	0
6	1155	akkerbouw	1	0	0	0
6	1155	hoogwaardig	1.13	0	0	0
6	1155	stedelijk	1.16	0	0	0
6	1959	grasland	1.13	0	0	0
6	1959	akkerbouw	1.11	0	0	0
6	1959	hoogwaardig	1.23	0	0	0
6	1959	stedelijk	1.2	0	0	0
6	1962	grasland	1.19	0	0	0
6	1962	akkerbouw	0	0	0	0
6	1962	hoogwaardig	3.47	0	0	0
6	1962	stedelijk	0	0	0	0
6	1955	grasland	1.42	0	0	0
6	1955	akkerbouw	3.12	0	0	0
6	1955	hoogwaardig	1.5	0	0	0
6	1955	stedelijk	0	0	0	0
6	1996	grasland	1.14	0	0	0
6	1996	akkerbouw	1.7	0	0	0
6	1996	hoogwaardig	1.65	0	0	0
6	1996	stedelijk	1.72	0	0	0
6	1960	grasland	1.08	0	0	0
6	1960	akkerbouw	1.76	0	0	0
6	1960	hoogwaardig	0.96	0	0	0
6	1960	stedelijk	0.91	0	0	0
6	1958	grasland	1.09	0	0	0
6	1958	akkerbouw	0.14	8.66	25	33.33
6	1958	hoogwaardig	0.19	91.28	275	8.21
6	1958	stedelijk	1.37	0	0	0
6	1957	grasland	1.02	0	0	0
6	1957	akkerbouw	1.24	0	0	0
6	1957	hoogwaardig	1.03	0	0	0
6	1957	stedelijk	1.46	0	0	0
6	1956	grasland	1.18	0	0	0
6	1956	akkerbouw	1.38	0	0	0
6	1956	hoogwaardig	1.02	0	0	0
6	1956	stedelijk	1.55	0	0	0
6	1952	grasland	1.04	0	0	0
6	1952	akkerbouw	1.66	0	0	0
6	1952	hoogwaardig	0.91	0	0	0
6	1952	stedelijk	1.35	0	0	0
6	1953	grasland	1.28	0	0	0
6	1953	akkerbouw	1.53	0	0	0
6	1953	hoogwaardig	1.37	0	0	0
6	1953	stedelijk	1.29	0	0	0
6	1954	grasland	1.34	0	0	0
6	1954	akkerbouw	0	0	0	0
6	1954	hoogwaardig	1.57	0	0	0
6	1954	stedelijk	2.78	0	0	0
6	1964	grasland	0.54	0	0	0
6	1964	akkerbouw	1.32	0	0	0
6	1964	hoogwaardig	0.04	54.31	150	3.61
6	1964	stedelijk	0	0	0	0
6	1966	grasland	0	0	0	0
6	1966	akkerbouw	1.85	0	0	0
6	1966	hoogwaardig	0.54	33.48	50	1.04
6	1966	stedelijk	0	0	0	0
6	1963	grasland	0.9	0	0	0
6	1963	akkerbouw	0	0	0	0
6	1963	hoogwaardig	1.79	0	0	0
6	1963	stedelijk	2.2	0	0	0
6	1124	grasland	1.58	0	0	0
6	1124	akkerbouw	0	0	0	0
6	1124	hoogwaardig	2.23	0	0	0
6	1124	stedelijk	2.35	0	0	0
6	1965	grasland	1.08	0	0	0
6	1965	akkerbouw	1.53	0	0	0
6	1965	hoogwaardig	-0.2	46.25	75	5.56
6	1965	stedelijk	2.47	0	0	0
6	1112	grasland	1.1	0	0	0
6	1112	akkerbouw	0.96	0	0	0
6	1112	hoogwaardig	0.89	0	0	0
6	1112	stedelijk	1.16	0	0	0
6	1947	grasland	1.34	0	0	0
6	1947	akkerbouw	0	0	0	0
6	1947	hoogwaardig	1.84	0	0	0
6	1947	stedelijk	1.32	0	0	0
6	1961	grasland	1.1	0	0	0
6	1961	akkerbouw	0	0	0	0
6	1961	hoogwaardig	0	0	0	0
6	1961	stedelijk	0	0	0	0
6	1123	grasland	1.61	0	0	0
6	1123	akkerbouw	0	0	0	0
6	1123	hoogwaardig	1.71	0	0	0
6	1123	stedelijk	2.41	0	0	0
6	1949	grasland	1.15	0	0	0
6	1949	akkerbouw	1.34	0	0	0
6	1949	hoogwaardig	0.95	0	0	0
6	1949	stedelijk	1.4	0	0	0
6	1109	grasland	1.1	0	0	0
6	1109	akkerbouw	1.51	0	0	0
6	1109	hoogwaardig	1.12	0	0	0
6	1109	stedelijk	1.31	0	0	0
6	1948	grasland	1.2	0	0	0
6	1948	akkerbouw	1.97	0	0	0
6	1948	hoogwaardig	1.05	0	0	0
6	1948	stedelijk	1.36	0	0	0
6	1107	grasland	1.41	0	0	0
6	1107	akkerbouw	1.59	0	0	0
6	1107	hoogwaardig	1.73	0	0	0
6	1107	stedelijk	1.64	0	0	0
6	1950	grasland	1.01	0	0	0
6	1950	akkerbouw	-0.19	19.58	25	8.33
6	1950	hoogwaardig	0.48	172.4	650	1.62
6	1950	stedelijk	1.02	0	0	0
6	671	grasland	0.97	0	0	0
6	671	akkerbouw	1.35	0	0	0
6	671	hoogwaardig	0.99	0	0	0
6	671	stedelijk	0	0	0	0
6	1099	grasland	0	0	0	0
6	1099	akkerbouw	0	0	0	0
6	1099	hoogwaardig	0.48	0	0	0
